GEOID,NAME,total_pop,pct_nh_white,pct_nh_black,pct_nh_native,pct_nh_asian,pct_hispanic,pct_in_pov,pct_high_school_or_higher,pct_bachelor_or_higher,per_capita_income,median_household_income,median_age,r95_to_r5,r85_to_r15,total_sales,prd,prd_lower_ci,prd_upper_ci,prb,prb_lower_ci,prb_upper_ci,r95rank,r85rank,prdrank,prbrank,density_bin
37143,"Perquimans County, North Carolina",13506,0.71953206,0.234044129,0.002369317,0.003479935,0.025173997,0.18842741,0.863555291,0.196888625,25848,44039,48.9,0.393453358,0.629594952,1059,1.3811,1.2558,1.5064,0.0227,-0.009,0.0545,304,444,203,771.5,"0-50,000"
39075,"Holmes County, Ohio",43808,0.97943298,0.001597882,2.51E-04,0.002214207,0.008948137,0.119677254,0.58245614,0.084688995,21143,58728,30.8,0.650728298,0.784010304,2454,1.0699,1.0583,1.0814,0.0228,0.0068,0.0388,1206,1202,1472,779.5,"0-50,000"
39167,"Washington County, Ohio",60871,0.952966109,0.011910434,0.004337041,0.006029144,0.010284043,0.154589372,0.901394099,0.186628688,26608,46021,43.8,0.798863186,0.852483257,5990,1.0496,1.041,1.0583,0.0229,0.0138,0.0321,1953,1688,1763.5,785,"50,001-250,000"
17169,"Schuyler County, Illinois",7181,0.934270993,0.055424036,1.39E-04,0,0.002506615,0.21518086,0.884266962,0.178776114,23670,47321,46.6,0.797420024,0.920005476,625,1.0399,1.0237,1.0562,0.0229,9.00E-04,0.0448,1943,2167,1930,785,"0-50,000"
6073,"San Diego County, California",3283665,0.462030384,0.047081234,0.003570705,0.114709935,0.333608331,0.133316621,0.867003179,0.3736446,34350,70588,35.4,0.68302737,0.786658263,385518,1.0697,1.0688,1.0706,0.0232,0.0217,0.0246,1358,1215,1473.5,788,"Over 1,000,000"
34021,"Mercer County, New Jersey",373362,0.50794939,0.197082188,4.10E-04,0.106915005,0.169157547,0.113460098,0.878608509,0.414843581,40064,77027,38.6,0.74852178,1.058160893,20829,1.0082,1.0072,1.0091,0.0232,0.0189,0.0274,1703,2565,2535.5,788,"250,001-1,000,000"
13033,"Burke County, Georgia",22645,0.470390815,0.490836829,2.65E-04,0.002561272,0.030867741,0.291803132,0.800040919,0.116961058,19720,38707,37.4,0.673560589,0.821975882,965,1.1337,1.0877,1.1797,0.0234,0.0013,0.0456,1305,1443,919,794,"0-50,000"
19181,"Warren County, Iowa",48630,0.947049147,0.002303105,0.001418877,0.005079169,0.02607444,0.062146772,0.956980443,0.303813813,33013,71514,38.2,0.825065609,0.819739649,6783,1.04,1.0393,1.0408,0.0235,0.0151,0.0319,2073,1426,1927.5,797,"0-50,000"
5033,"Crawford County, Arkansas",62119,0.850464431,0.013361451,0.015824466,0.01802991,0.072956744,0.166231903,0.858592644,0.145102085,22104,43504,38.7,0.863215909,0.955804024,6844,1.0171,1.0121,1.022,0.0235,0.0164,0.0305,2238,2373,2382.5,797,"50,001-250,000"
48061,"Cameron County, Texas",420201,0.093383881,0.003712509,0.001223224,0.006439775,0.893039284,0.312446938,0.661849889,0.172199452,16085,36095,31.4,0.883908924,0.878002035,21271,1.0377,1.0311,1.0443,0.0239,0.0198,0.028,2336,1893,1982,807.5,"250,001-1,000,000"
37037,"Chatham County, North Carolina",68364,0.714089287,0.116581827,0.001667544,0.014466678,0.125548534,0.133321467,0.873253533,0.400996837,36933,59684,46.3,0.875837744,0.958786269,6787,1.0139,1.0097,1.018,0.0239,0.0167,0.031,2300,2387,2441,807.5,"50,001-250,000"
37125,"Moore County, North Carolina",94191,0.771782867,0.125043794,0.008748182,0.011986283,0.064125023,0.13306534,0.901996851,0.359639184,31554,54468,44.7,0.979516514,0.966908396,10632,1.0029,1.0005,1.0053,0.0241,0.0197,0.0286,2554,2418,2566.5,811.5,"50,001-250,000"
48001,"Anderson County, Texas",57747,0.596879492,0.209101772,0.002770707,0.005437512,0.172840148,0.156840129,0.802020395,0.124041745,17466,42313,39.1,0.855577573,0.923606454,1477,1.0285,1.0259,1.0311,0.0242,0.0071,0.0412,2209,2192,2163,815.5,"50,001-250,000"
27003,"Anoka County, Minnesota",344861,0.826582304,0.054688701,0.00537028,0.04241419,0.042327198,0.065668233,0.936857802,0.287066476,34321,76796,38.2,0.700070028,0.749481362,49225,1.0472,1.0451,1.0493,0.0244,0.0191,0.0296,1451,976,1806.5,820,"250,001-1,000,000"
48245,"Jefferson County, Texas",254574,0.416912175,0.337430374,0.002309741,0.036390205,0.19532631,0.193962334,0.837689696,0.188798094,25370,46315,36,0.927587224,0.967438793,7614,1.0153,1.0101,1.0205,0.0245,0.0188,0.0302,2463,2421,2414,824,"250,001-1,000,000"
18029,"Dearborn County, Indiana",49564,0.963421031,0.008130901,0.002421112,0.003914131,0.011984505,0.101009065,0.908026707,0.217035795,30228,62905,42.7,0.708369641,0.795235958,3001,1.0436,1.0417,1.0454,0.0245,-1.00E-04,0.0492,1492,1260,1867.5,824,"0-50,000"
31037,"Colfax County, Nebraska",10616,0.511209495,0.027505652,3.77E-04,0.005557649,0.447814619,0.082148041,0.712484625,0.144372694,23393,54876,33.7,0.809637094,0.925103441,639,1.0612,1.0201,1.1022,0.0246,0.002,0.0473,1998,2200,1587.5,826.5,"0-50,000"
38069,"Pierce County, North Dakota",4272,0.941479401,0.008426966,0.036048689,0,0.010065543,0.175738345,0.904279647,0.158118262,26619,45996,46.1,0.680740891,0.83429839,189,1.0779,1.0504,1.1053,0.0247,-0.0394,0.0889,1347,1533,1371,829,"0-50,000"
17087,"Johnson County, Illinois",12899,0.846732305,0.110783782,7.75E-04,0.001472982,0.033335918,0.139012182,0.831029349,0.161846023,20726,45743,42.5,0.937271594,0.836086228,338,1.0215,1.007,1.036,0.0248,-0.0029,0.0526,2487,1546,2304.5,834,"0-50,000"
47135,"Perry County, Tennessee",7882,0.925653387,0.033113423,0.003425527,0.003044912,0.022836843,0.294064399,0.74327716,0.108282539,20204,31503,43.5,0.546095334,0.888256442,1000,1.31,0.977,1.6431,0.0254,-0.0028,0.0535,783,1954,291.5,849.5,"0-50,000"
19015,"Boone County, Iowa",26381,0.945566885,0.004093855,0.001175088,0.003752701,0.025207536,0.093990934,0.937718531,0.242460664,30190,57906,41.4,0.815315037,0.904615087,2464,1.0392,1.0277,1.0508,0.0255,0.0121,0.0388,2026,2066,1949.5,852.5,"0-50,000"
27103,"Nicollet County, Minnesota",33477,0.895958419,0.029542671,0.001374078,0.01642919,0.042745766,0.113044877,0.935334555,0.322410632,29722,62593,36.3,0.916460356,0.941372381,3018,1.0103,1.0048,1.0158,0.0256,0.0149,0.0363,2435,2310,2505,854.5,"0-50,000"
39001,"Adams County, Ohio",27926,0.966196376,0.004440307,0.00565781,0.001969491,0.009560983,0.237847475,0.789748182,0.121325466,20248,36320,42.2,0.693942401,0.673445854,1175,1.0931,1.0668,1.1194,0.0257,-0.001,0.0525,1412,600,1218,856.5,"0-50,000"
55031,"Douglas County, Wisconsin",43503,0.919476818,0.012114107,0.017424086,0.010459049,0.015102407,0.141572608,0.93640151,0.238933733,27844,50730,41.3,0.853095644,0.81483648,5231,1.0471,1.0389,1.0552,0.0257,0.017,0.0345,2196,1387,1808.5,856.5,"0-50,000"
41053,"Polk County, Oregon",79666,0.788717897,0.009728115,0.012489644,0.019443677,0.133971832,0.153615736,0.907141174,0.306426271,25928,56032,37.3,0.860756034,0.972732097,704,1.0335,0.9973,1.0697,0.0258,4.00E-04,0.0511,2227,2438,2067.5,859.5,"50,001-250,000"
27081,"Lincoln County, Minnesota",5724,0.967155835,0.003144654,0.00349406,0.001921733,0.017295597,0.113595384,0.915266798,0.196887352,28382,51102,45.9,0.56758149,0.772088084,610,1.1472,1.0782,1.2162,0.0259,-0.0106,0.0623,859,1120,836.5,862,"0-50,000"
48479,"Webb County, Texas",269624,0.034796606,0.002729727,5.71E-04,0.004981011,0.954966917,0.314547375,0.666573905,0.174213166,16316,40442,28.4,0.809597451,0.761021303,15195,1.1719,1.1589,1.1849,0.026,0.0196,0.0324,1997,1050,701.5,864,"250,001-1,000,000"
19101,"Jefferson County, Iowa",17945,0.806297019,0.057954862,5.57E-05,0.051825021,0.028865979,0.151937046,0.947978715,0.334127551,26630,44516,40.9,0.871982749,0.993077601,663,1.0231,1.0066,1.0396,0.026,0.0041,0.0479,2282,2478,2273,864,"0-50,000"
38049,"McHenry County, North Dakota",5951,0.950764577,0.00168039,0.015963704,0.001176273,0.022853302,0.078665077,0.905128823,0.196002889,36874,61788,42.8,0.554466462,0.966904376,68,1.0392,0.9897,1.0887,0.0261,-0.0762,0.1285,806,2417,1949.5,866.5,"0-50,000"
48373,"Polk County, Texas",46974,0.709435007,0.104206582,0.01477413,0.00615234,0.147869034,0.187420658,0.780905242,0.122577375,23023,43267,43.4,0.834546757,0.866167869,1702,1.0574,1.0325,1.0824,0.0263,0.0109,0.0417,2111,1791,1633.5,870,"0-50,000"
38033,"Golden Valley County, North Dakota",1892,0.938689218,0,0.007399577,0,0.016913319,0.09422658,0.905826018,0.220271349,28840,44018,42.4,0.619894428,0.763183015,62,1.1784,0.8671,1.4897,0.0264,-0.0838,0.1367,1061,1065,673.5,873,"0-50,000"
41001,"Baker County, Oregon",15980,0.911201502,0.009386733,0.010137672,0.0077597,0.039486859,0.152600557,0.900997633,0.226327359,25820,43765,47.9,0.793486452,0.861095694,1144,1.0466,1.0293,1.0639,0.0266,0.0043,0.0489,1928,1758,1816.5,878.5,"0-50,000"
13311,"White County, Georgia",28509,0.925111368,0.020554912,0.001438142,0.005296573,0.030692062,0.177398675,0.852436958,0.202282468,23630,43944,45.1,0.7164435,0.854769123,4064,1.0813,1.0507,1.112,0.0266,0.0145,0.0387,1533,1710,1328,878.5,"0-50,000"
21091,"Hancock County, Kentucky",8700,0.957931034,0.009425287,0.001264368,0.006321839,0.014597701,0.157142857,0.861278649,0.11132173,22438,49135,40.2,1.033999927,0.802184761,614,1.0334,0.9928,1.0739,0.0267,0.0057,0.0476,2595,1312,2070.5,881.5,"0-50,000"
46029,"Codington County, South Dakota",27963,0.932410686,0.004756285,0.016629117,0.006437078,0.021027787,0.116724169,0.916967701,0.216478963,29249,52025,38.3,0.90942388,1.038258946,2023,1.0046,0.9996,1.0097,0.0269,0.0168,0.0371,2414,2551,2559.5,888.5,"0-50,000"
48419,"Shelby County, Texas",25689,0.621316517,0.188290708,0.001557087,0.005449803,0.178286426,0.230538922,0.755336017,0.1525186,20686,38121,37.4,0.635435604,0.883361654,792,1.113,1.0866,1.1394,0.027,-0.0032,0.0573,1131,1921,1060.5,892.5,"0-50,000"
13305,"Wayne County, Georgia",29833,0.712063822,0.195454698,6.70E-04,0.00462575,0.062246506,0.213440606,0.812552758,0.12721585,19188,41534,38.2,0.771784969,0.864374757,1137,1.0538,1.0243,1.0833,0.0271,0.007,0.0472,1819,1776,1691,895,"0-50,000"
16045,"Gem County, Idaho",16850,0.880356083,0,0.00925816,0.006706231,0.082967359,0.206886228,0.87747948,0.168519152,20041,42888,45.2,0.528950113,0.760812755,1057,1.1043,1.0709,1.1377,0.0271,-0.0149,0.0692,723,1047,1131.5,895,"0-50,000"
48309,"McLennan County, Texas",245720,0.567499593,0.141889142,0.001892398,0.015110695,0.256430083,0.193350317,0.840027275,0.229025311,24273,46262,33.2,0.841595297,0.980197309,24767,1.0344,1.03,1.0387,0.0271,0.0233,0.0308,2136,2455,2052.5,895,"50,001-250,000"
48143,"Erath County, Texas",41016,0.753925297,0.016408231,0.004876146,0.007655549,0.205748976,0.226069769,0.850600956,0.277689226,23511,47013,30,0.867787627,0.957997625,2791,1.0173,1.0133,1.0213,0.0272,0.0158,0.0385,2260,2381,2377,897.5,"0-50,000"
5085,"Lonoke County, Arkansas",71568,0.865261011,0.060180528,0.004555108,0.00651129,0.042560921,0.122973736,0.884811504,0.201254507,25184,57290,35.8,0.977278539,1.007622134,9216,1.0023,1.0004,1.0042,0.0273,0.0231,0.0315,2553,2508,2571.5,901.5,"50,001-250,000"
37009,"Ashe County, North Carolina",26833,0.924607759,0.007826184,0.003614952,0.003875825,0.051690083,0.194371951,0.849458109,0.195179888,23650,40293,47.2,0.52593654,0.792892401,4479,1.1747,1.1416,1.2078,0.0275,0.016,0.0391,714,1245,687.5,906,"0-50,000"
37129,"New Hanover County, North Carolina",219866,0.768936534,0.139753304,0.002624326,0.012880573,0.054028363,0.179971204,0.923260092,0.389043845,31708,51457,38.7,0.884236302,0.95956335,33559,1.0254,1.0214,1.0294,0.0277,0.0247,0.0307,2339,2391,2233.5,911.5,"50,001-250,000"
48057,"Calhoun County, Texas",21821,0.431969204,0.025984144,5.96E-04,0.04944778,0.481325329,0.158484426,0.804832456,0.162212683,26909,58788,37.7,0.822076273,0.875171508,1257,1.0337,1.0215,1.046,0.0277,0.009,0.0463,2062,1873,2063.5,911.5,"0-50,000"
27095,"Mille Lacs County, Minnesota",25635,0.893036864,0.003705871,0.047708211,0.00561732,0.022391262,0.114558377,0.898067385,0.154894248,25732,53737,40.1,0.626975162,0.535316108,3670,1.1369,1.1283,1.1455,0.0279,0.0099,0.0459,1090,203,897,917,"0-50,000"
28035,"Forrest County, Mississippi",75835,0.570607239,0.368049054,0.002386761,0.008689919,0.030434496,0.262995418,0.86661371,0.267373709,20783,39555,32,0.736035171,0.928494492,951,1.0355,1.0211,1.05,0.028,5.00E-04,0.0556,1634,2230,2030,919.5,"50,001-250,000"
31137,"Phelps County, Nebraska",9163,0.926661574,0.001418749,0.00240096,0.001637018,0.054458147,0.070742457,0.934172777,0.260121135,30166,56408,42.1,0.86172376,0.761013619,984,1.0488,1.0226,1.075,0.0282,0.0078,0.0486,2235,1049,1781,923.5,"0-50,000"
16065,"Madison County, Idaho",38241,0.889856437,0.006119087,7.84E-05,0.011427525,0.071180147,0.318026082,0.954106878,0.374628897,15257,33620,23.5,0.704329622,0.839687584,1256,1.0499,1.0296,1.0701,0.0283,0.0014,0.0553,1468,1576,1758,926,"0-50,000"
13239,"Quitman County, Georgia",2140,0.419158879,0.507476636,0,0.04953271,0.005607477,0.228037383,0.7026538,0.083232811,18921,26750,52.6,0.766237262,0.678108021,188,1.1868,0.9714,1.4021,0.0283,-0.033,0.0896,1795,622,632,926,"0-50,000"
16067,"Minidoka County, Idaho",20448,0.630624022,0.002005086,0.005379499,0.004156886,0.34375,0.179063906,0.773731813,0.141722375,21887,48021,35.4,0.858027919,0.873948936,556,1.0178,1.0085,1.0271,0.0284,-0.0018,0.0586,2216,1865,2368,929.5,"0-50,000"
13163,"Jefferson County, Georgia",15954,0.417136768,0.539989971,8.78E-04,0.001002883,0.03654256,0.269141231,0.744535774,0.106108724,17485,29640,38.6,0.651295597,0.777557831,551,1.1333,1.0703,1.1962,0.0286,-0.0052,0.0623,1208,1163,922,933,"0-50,000"
41027,"Hood River County, Oregon",22938,0.642427413,0.001177086,0.005798239,0.01870259,0.311099486,0.121479261,0.796432047,0.302432695,29595,57269,39,0.708095929,0.869982482,2269,1.0409,1.0329,1.049,0.0287,0.0092,0.0482,1489,1825,1912.5,935,"0-50,000"
4005,"Coconino County, Arizona",138639,0.54291361,0.012471238,0.257950505,0.017981953,0.138958013,0.210490243,0.896612309,0.35413625,25722,53523,30.6,0.926214567,0.965860322,17153,1.0119,1.0097,1.014,0.0288,0.0246,0.033,2460,2412,2479,937.5,"50,001-250,000"
37161,"Rutherford County, North Carolina",66523,0.835635795,0.100236009,0.004870496,0.004599913,0.041173729,0.1962359,0.813813307,0.17274011,21092,38573,44.5,0.797503648,0.927071219,5114,1.0255,1.0216,1.0295,0.0288,0.02,0.0375,1945,2221,2231.5,937.5,"50,001-250,000"
5005,"Baxter County, Arkansas",41093,0.95098922,0.001800793,0.005013019,0.003893607,0.021390504,0.125956923,0.873187718,0.184235518,24737,40072,51.8,0.848902197,0.908564398,7661,1.0504,1.0463,1.0545,0.029,0.0219,0.036,2177,2101,1749.5,941,"0-50,000"
48113,"Dallas County, Texas",2552213,0.302191863,0.220679073,0.001743585,0.059573789,0.396273352,0.177136473,0.783196301,0.301286502,29810,53626,33.3,0.983724701,0.981077778,94862,1.0064,1.0047,1.0081,0.0292,0.0278,0.0307,2558,2457,2551,945,"Over 1,000,000"
22103,"St. Tammany Parish, Louisiana",249201,0.791080293,0.115950578,0.004859531,0.015473453,0.054173137,0.107731131,0.895445514,0.325413345,33149,66539,39.8,0.782956798,0.884143406,29304,1.0401,1.0347,1.0455,0.0293,0.0252,0.0335,1880,1929,1926,949,"50,001-250,000"
42079,"Luzerne County, Pennsylvania",318222,0.838037596,0.034790178,0.001219275,0.011847075,0.101149512,0.151887621,0.891799374,0.228042701,26809,49290,43,0.51635167,0.738223183,28096,1.1282,1.1133,1.1432,0.0293,0.0225,0.0361,674,914,949.5,949,"250,001-1,000,000"
48203,"Harrison County, Texas",66606,0.638170735,0.213073897,0.003137855,0.007026394,0.12712068,0.178585168,0.840363103,0.188061617,25123,48644,37.7,0.892500485,0.978479704,2198,1.0228,1.0157,1.0298,0.0294,0.0182,0.0406,2367,2451,2282,954.5,"50,001-250,000"
13133,"Greene County, Georgia",16732,0.56406885,0.358295482,5.38E-04,0.009682046,0.06072197,0.218529465,0.823595596,0.256047577,32890,45069,48.9,0.94810591,1.028679383,2629,1.0195,1.0099,1.0292,0.0294,0.021,0.0377,2515,2541,2333.5,954.5,"0-50,000"
37093,"Hoke County, North Carolina",52571,0.405394609,0.325236347,0.07903597,0.013790873,0.128302676,0.218787926,0.854496403,0.182673861,19654,45713,31.9,0.976676099,0.984654046,4463,1.0026,1.0014,1.0037,0.0295,0.0233,0.0358,2552,2460,2569,958.5,"50,001-250,000"
47087,"Jackson County, Tennessee",11573,0.957487255,0.006221377,0,4.32E-04,0.019009764,0.22251516,0.778154602,0.080575371,18643,33933,46.9,0.616112784,0.746921688,1501,1.1039,1.0912,1.1167,0.0295,0.0054,0.0536,1043,962,1135,958.5,"0-50,000"
54093,"Tucker County, West Virginia",7035,0.975550817,0.002274343,0,0.005259417,0.006823028,0.152731,0.868556211,0.147993152,22385,43294,48.1,0.784970027,0.899572834,674,1.0261,0.9823,1.0698,0.0296,0.0054,0.0539,1891,2030,2218,962.5,"0-50,000"
47031,"Coffee County, Tennessee",54074,0.892388209,0.021119207,0.001405481,0.009080149,0.040851426,0.151618813,0.865880559,0.189292231,24748,46614,40.2,0.91733862,0.937057845,8356,1.029,1.0211,1.0369,0.0296,0.0237,0.0355,2438,2289,2153,962.5,"50,001-250,000"
47133,"Overton County, Tennessee",21995,0.963537168,0.006637872,0.001318481,0.002818822,0.012912025,0.195834873,0.795873057,0.130077054,19961,36052,42.6,0.748922229,0.870111561,2017,1.0711,1.0578,1.0843,0.0296,0.0138,0.0455,1706,1826,1459.5,962.5,"0-50,000"
13155,"Irwin County, Georgia",9278,0.676331106,0.279909463,0,0.004850183,0.012502695,0.245188564,0.821383648,0.131132075,19429,34677,39.7,0.639044361,0.942676733,324,1.1684,1.1125,1.2244,0.0296,-0.0085,0.0676,1146,2317,722.5,962.5,"0-50,000"
47171,"Unicoi County, Tennessee",17830,0.937408861,0.004823331,7.29E-04,0.005047672,0.044139091,0.20120655,0.828790525,0.148963632,21374,36576,45.9,0.803738091,0.81931169,1796,1.0477,1.0337,1.0618,0.0296,0.0117,0.0476,1974,1422,1796,962.5,"0-50,000"
48039,"Brazoria County, Texas",345995,0.490859695,0.129452738,0.003046287,0.062122285,0.296868452,0.098890279,0.87547792,0.297361971,32343,76426,35.6,0.723694178,0.841045911,36812,1.0799,1.0743,1.0855,0.0298,0.0255,0.034,1576,1593,1344.5,967.5,"250,001-1,000,000"
26047,"Emmet County, Michigan",32978,0.913881982,0.005154952,0.021711444,0.00579174,0.015616472,0.106832452,0.940307304,0.328604504,31356,51475,45,0.791722997,0.898127894,1049,1.0276,1.019,1.0361,0.0298,0.005,0.0545,1923,2020,2184,967.5,"0-50,000"
35037,"Quay County, New Mexico",8447,0.504321061,0.015745235,0.009944359,0.006511187,0.446904226,0.215780036,0.843603541,0.153966325,18220,26663,46.1,0.430937394,0.604663235,160,1.1933,1.0635,1.3231,0.0299,-0.0606,0.1205,397,365,599.5,971,"0-50,000"
47039,"Decatur County, Tennessee",11681,0.916702337,0.029192706,0,0.002996319,0.031932198,0.225617742,0.833253874,0.115137068,21098,36427,45.7,0.568296256,0.897010354,2445,1.3478,1.2606,1.4351,0.03,0.0137,0.0463,862,2015,241,973.5,"0-50,000"
47011,"Bradley County, Tennessee",103666,0.865259584,0.048887774,0.001196149,0.011305539,0.05815793,0.180278089,0.841699283,0.217795618,25144,46381,39.2,0.877164568,0.860116957,14740,1.0307,1.0272,1.0342,0.0301,0.025,0.0353,2308,1751,2116,976.5,"50,001-250,000"
54053,"Mason County, West Virginia",27000,0.968444444,0.003185185,9.26E-04,0.001407407,0.006481481,0.193306141,0.852889757,0.110242698,21094,38977,44,0.820092549,0.744841745,111,1.0612,1.0113,1.111,0.0303,-0.0431,0.1037,2043,952,1587.5,983.5,"0-50,000"
21233,"Webster County, Kentucky",13180,0.886418816,0.0392261,0.001138088,2.28E-04,0.051669196,0.213967659,0.793734833,0.09011692,21150,39273,41,0.526006003,0.787385285,319,1.1419,1.0815,1.2024,0.0304,-0.0226,0.0834,715,1220,862,987,"0-50,000"
21065,"Estill County, Kentucky",14382,0.975524962,0.001321096,0.003685162,0,0.002503129,0.303810794,0.76017967,0.099111415,17728,30692,42.6,0.699401623,0.972647068,303,1.0408,1.0256,1.0559,0.0306,-0.014,0.0753,1447,2437,1915.5,992,"0-50,000"
5131,"Sebastian County, Arkansas",127362,0.70441733,0.066998006,0.011455536,0.043081924,0.13739577,0.225063224,0.825865158,0.190376197,23916,40932,37.3,0.889759847,1.03328723,14060,1.0133,1.012,1.0145,0.0306,0.0264,0.0349,2353,2547,2453.5,992,"50,001-250,000"
46127,"Union County, South Dakota",14929,0.927925514,0.007033291,0.006497421,0.010315493,0.029539822,0.073362209,0.913525717,0.306340793,37093,65434,41.1,0.882739533,1.03069055,446,1.0247,1.0148,1.0346,0.0306,0.006,0.0552,2333,2544,2246,992,"0-50,000"
13147,"Hart County, Georgia",25535,0.751047582,0.189778735,3.52E-04,0.009163893,0.037086352,0.188377567,0.811763404,0.137553256,21668,41216,43,0.837066833,0.912322402,1086,1.0854,1.0081,1.1626,0.0309,0.0129,0.0488,2119,2127,1293,1004,"0-50,000"
40047,"Garfield County, Oklahoma",62421,0.757565563,0.030310312,0.018439307,0.007801862,0.116419154,0.135750408,0.879960611,0.225356967,25787,50724,35.7,0.921838035,1.054513746,10391,0.9922,0.9889,0.9955,0.031,0.0264,0.0356,2447,2562,2611,1008,"50,001-250,000"
13125,"Glascock County, Georgia",3027,0.873802445,0.088206145,0.007928642,0,0.015526924,0.115345356,0.77600387,0.09385583,19815,45273,42.9,0.788541918,0.923909134,113,1.032,0.9932,1.0708,0.031,-0.0423,0.1043,1905,2193,2094,1008,"0-50,000"
41035,"Klamath County, Oregon",66018,0.787224696,0.007497955,0.031839801,0.009648884,0.123087643,0.187279369,0.873618859,0.189398051,23793,42531,42.6,0.687896779,0.817131904,8635,1.0563,1.0477,1.0649,0.0311,0.0212,0.041,1373,1402,1653,1011,"50,001-250,000"
